"","source_desc","sector_desc","group_desc","commodity_desc","class_desc","prodn_practice_desc","util_practice_desc","statisticcat_desc","unit_desc","short_desc","domain_desc","domaincat_desc","agg_level_desc","state_ansi","state_fips_code","state_alpha","state_name","asd_code","asd_desc","county_ansi","county_code","county_name","region_desc","zip_5","watershed_code","watershed_desc","congr_district_code","country_code","country_name","location_desc","year","freq_desc","begin_code","end_code","reference_period_desc","week_ending","load_time","Value","CV (%)"
"358","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","13","13","GA","GEORGIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","GEORGIA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","1,410",NA
"359","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","13","13","GA","GEORGIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","GEORGIA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","2,193",NA
"360","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","13","13","GA","GEORGIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","GEORGIA","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","3,581",NA
"361","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","20","20","KS","KANSAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","KANSAS","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","(D)",NA
"362","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","22","22","LA","LOUISIANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","LOUISIANA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","(D)","(D)"
"363","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","22","22","LA","LOUISIANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","LOUISIANA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","(D)","(D)"
"364","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","22","22","LA","LOUISIANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","LOUISIANA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","433",NA
"365","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","22","22","LA","LOUISIANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","LOUISIANA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","282",NA
"366","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","22","22","LA","LOUISIANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","LOUISIANA","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","882",NA
"367","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","28","28","MS","MISSISSIPPI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSISSIPPI","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","256","78.8"
"368","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","28","28","MS","MISSISSIPPI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSISSIPPI","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","525","32.3"
"369","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","28","28","MS","MISSISSIPPI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSISSIPPI","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","772",NA
"370","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","28","28","MS","MISSISSIPPI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSISSIPPI","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","893",NA
"371","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","28","28","MS","MISSISSIPPI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSISSIPPI","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","1,051",NA
"372","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","29","29","MO","MISSOURI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSOURI","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","53","4.6"
"373","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","29","29","MO","MISSOURI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSOURI","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","(D)","(D)"
"374","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","29","29","MO","MISSOURI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSOURI","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","120",NA
"375","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","29","29","MO","MISSOURI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSOURI","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","355",NA
"376","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","29","29","MO","MISSOURI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSOURI","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","460",NA
"377","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","35","35","NM","NEW MEXICO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW MEXICO","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","61","65.6"
"378","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","35","35","NM","NEW MEXICO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW MEXICO","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","218","56.2"
"379","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","35","35","NM","NEW MEXICO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW MEXICO","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","234",NA
"380","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","35","35","NM","NEW MEXICO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW MEXICO","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","218",NA
"381","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","35","35","NM","NEW MEXICO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW MEXICO","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","774",NA
"382","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","574","(H)"
"383","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","778","21.0"
"384","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","787",NA
"385","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","1,990",NA
"386","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","2,884",NA
"387","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","111","62.4"
"388","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","285","47.3"
"389","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","(D)",NA
"390","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","256",NA
"391","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","863",NA
"392","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","571","(H)"
"393","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","675","28.4"
"394","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","309",NA
"395","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","252",NA
"396","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","736",NA
"397","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","249","25.9"
"398","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","209","19.6"
"399","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","899",NA
"400","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","966",NA
"401","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","1,584",NA
"402","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","1,224","10.0"
"403","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","1,893","22.2"
"404","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","1,977",NA
"405","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","2,706",NA
"406","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","5,365",NA
"407","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","51","51","VA","VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VIRGINIA","2017","ANNUAL","00","00","YEAR",NA,"2018-02-01 00:00:00","242","98.8"
"408","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","51","51","VA","VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VIRGINIA","2012","ANNUAL","00","00","YEAR",NA,"2012-12-31 00:00:00","268","32.4"
"409","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","51","51","VA","VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VIRGINIA","2007","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","191",NA
"410","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","51","51","VA","VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VIRGINIA","2002","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","167",NA
"411","CENSUS","CROPS","FIELD CROPS","COTTON","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COTTON - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","STATE","51","51","VA","VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VIRGINIA","1997","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00","402",NA
